dataset,task,split,within_split_index,source_index,class_value,batch_or_cycle,guard
chemical,gas_class,test,3284,12830,5,10,False
chemical,gas_class,test,3285,12831,1,10,False
chemical,gas_class,test,3286,12832,5,10,False
chemical,gas_class,test,3287,12833,1,10,False
chemical,gas_class,test,3288,12834,5,10,False
chemical,gas_class,test,3289,12835,1,10,False
chemical,gas_class,test,3290,12836,5,10,False
chemical,gas_class,test,3291,12837,1,10,False
chemical,gas_class,test,3292,12838,5,10,False
chemical,gas_class,test,3293,12839,1,10,False
chemical,gas_class,test,3294,12840,5,10,False
chemical,gas_class,test,3295,12841,1,10,False
chemical,gas_class,test,3296,12842,5,10,False
chemical,gas_class,test,3297,12843,1,10,False
chemical,gas_class,test,3298,12844,5,10,False
chemical,gas_class,test,3299,12845,1,10,False
chemical,gas_class,test,3300,12846,5,10,False
chemical,gas_class,test,3301,12847,1,10,False
chemical,gas_class,test,3302,12848,5,10,False
chemical,gas_class,test,3303,12849,1,10,False
chemical,gas_class,test,3304,12850,5,10,False
chemical,gas_class,test,3305,12851,1,10,False
chemical,gas_class,test,3306,12852,5,10,False
chemical,gas_class,test,3307,12853,1,10,False
chemical,gas_class,test,3308,12854,5,10,False
chemical,gas_class,test,3309,12855,1,10,False
chemical,gas_class,test,3310,12856,5,10,False
chemical,gas_class,test,3311,12857,1,10,False
chemical,gas_class,test,3312,12858,5,10,False
chemical,gas_class,test,3313,12859,1,10,False
chemical,gas_class,test,3314,12860,5,10,False
chemical,gas_class,test,3315,12861,1,10,False
chemical,gas_class,test,3316,12862,5,10,False
chemical,gas_class,test,3317,12863,1,10,False
chemical,gas_class,test,3318,12864,5,10,False
chemical,gas_class,test,3319,12865,1,10,False
chemical,gas_class,test,3320,12866,5,10,False
chemical,gas_class,test,3321,12867,1,10,False
chemical,gas_class,test,3322,12868,5,10,False
chemical,gas_class,test,3323,12869,1,10,False
chemical,gas_class,test,3324,12870,5,10,False
chemical,gas_class,test,3325,12871,1,10,False
chemical,gas_class,test,3326,12872,5,10,False
chemical,gas_class,test,3327,12873,1,10,False
chemical,gas_class,test,3328,12874,5,10,False
chemical,gas_class,test,3329,12875,1,10,False
chemical,gas_class,test,3330,12876,5,10,False
chemical,gas_class,test,3331,12877,1,10,False
chemical,gas_class,test,3332,12878,5,10,False
chemical,gas_class,test,3333,12879,1,10,False
chemical,gas_class,test,3334,12880,5,10,False
chemical,gas_class,test,3335,12881,1,10,False
chemical,gas_class,test,3336,12882,5,10,False
chemical,gas_class,test,3337,12883,1,10,False
chemical,gas_class,test,3338,12884,5,10,False
chemical,gas_class,test,3339,12885,1,10,False
chemical,gas_class,test,3340,12886,5,10,False
chemical,gas_class,test,3341,12887,1,10,False
chemical,gas_class,test,3342,12888,5,10,False
chemical,gas_class,test,3343,12889,1,10,False
chemical,gas_class,test,3344,12890,5,10,False
chemical,gas_class,test,3345,12891,1,10,False
chemical,gas_class,test,3346,12892,5,10,False
chemical,gas_class,test,3347,12893,1,10,False
chemical,gas_class,test,3348,12894,5,10,False
chemical,gas_class,test,3349,12895,1,10,False
chemical,gas_class,test,3350,12896,5,10,False
chemical,gas_class,test,3351,12897,1,10,False
chemical,gas_class,test,3352,12898,5,10,False
chemical,gas_class,test,3353,12899,1,10,False
chemical,gas_class,test,3354,12900,5,10,False
chemical,gas_class,test,3355,12901,1,10,False
chemical,gas_class,test,3356,12902,5,10,False
chemical,gas_class,test,3357,12903,1,10,False
chemical,gas_class,test,3358,12904,5,10,False
chemical,gas_class,test,3359,12905,1,10,False
chemical,gas_class,test,3360,12906,5,10,False
chemical,gas_class,test,3361,12907,1,10,False
chemical,gas_class,test,3362,12908,5,10,False
chemical,gas_class,test,3363,12909,1,10,False
chemical,gas_class,test,3364,12910,5,10,False
chemical,gas_class,test,3365,12911,1,10,False
chemical,gas_class,test,3366,12912,5,10,False
chemical,gas_class,test,3367,12913,1,10,False
chemical,gas_class,test,3368,12914,5,10,False
chemical,gas_class,test,3369,12915,1,10,False
chemical,gas_class,test,3370,12916,5,10,False
chemical,gas_class,test,3371,12917,1,10,False
chemical,gas_class,test,3372,12918,5,10,False
chemical,gas_class,test,3373,12919,1,10,False
chemical,gas_class,test,3374,12920,5,10,False
chemical,gas_class,test,3375,12921,1,10,False
chemical,gas_class,test,3376,12922,5,10,False
chemical,gas_class,test,3377,12923,1,10,False
chemical,gas_class,test,3378,12924,5,10,False
chemical,gas_class,test,3379,12925,1,10,False
chemical,gas_class,test,3380,12926,5,10,False
chemical,gas_class,test,3381,12927,1,10,False
chemical,gas_class,test,3382,12928,5,10,False
chemical,gas_class,test,3383,12929,1,10,False
chemical,gas_class,test,3384,12930,5,10,False
chemical,gas_class,test,3385,12931,1,10,False
chemical,gas_class,test,3386,12932,5,10,False
chemical,gas_class,test,3387,12933,1,10,False
chemical,gas_class,test,3388,12934,5,10,False
chemical,gas_class,test,3389,12935,1,10,False
chemical,gas_class,test,3390,12936,5,10,False
chemical,gas_class,test,3391,12937,1,10,False
chemical,gas_class,test,3392,12938,5,10,False
chemical,gas_class,test,3393,12939,1,10,False
chemical,gas_class,test,3394,12940,5,10,False
chemical,gas_class,test,3395,12941,1,10,False
chemical,gas_class,test,3396,12942,5,10,False
chemical,gas_class,test,3397,12943,1,10,False
chemical,gas_class,test,3398,12944,5,10,False
chemical,gas_class,test,3399,12945,1,10,False
chemical,gas_class,test,3400,12946,5,10,False
chemical,gas_class,test,3401,12947,1,10,False
chemical,gas_class,test,3402,12948,5,10,False
chemical,gas_class,test,3403,12949,1,10,False
chemical,gas_class,test,3404,12950,3,10,False
chemical,gas_class,test,3405,12951,2,10,False
chemical,gas_class,test,3406,12952,3,10,False
chemical,gas_class,test,3407,12953,2,10,False
chemical,gas_class,test,3408,12954,3,10,False
chemical,gas_class,test,3409,12955,2,10,False
chemical,gas_class,test,3410,12956,3,10,False
chemical,gas_class,test,3411,12957,2,10,False
chemical,gas_class,test,3412,12958,3,10,False
chemical,gas_class,test,3413,12959,2,10,False
chemical,gas_class,test,3414,12960,3,10,False
chemical,gas_class,test,3415,12961,2,10,False
chemical,gas_class,test,3416,12962,3,10,False
chemical,gas_class,test,3417,12963,2,10,False
chemical,gas_class,test,3418,12964,3,10,False
chemical,gas_class,test,3419,12965,2,10,False
chemical,gas_class,test,3420,12966,3,10,False
chemical,gas_class,test,3421,12967,2,10,False
chemical,gas_class,test,3422,12968,3,10,False
chemical,gas_class,test,3423,12969,2,10,False
chemical,gas_class,test,3424,12970,3,10,False
chemical,gas_class,test,3425,12971,2,10,False
chemical,gas_class,test,3426,12972,3,10,False
chemical,gas_class,test,3427,12973,2,10,False
chemical,gas_class,test,3428,12974,3,10,False
chemical,gas_class,test,3429,12975,2,10,False
chemical,gas_class,test,3430,12976,3,10,False
chemical,gas_class,test,3431,12977,2,10,False
chemical,gas_class,test,3432,12978,3,10,False
chemical,gas_class,test,3433,12979,2,10,False
chemical,gas_class,test,3434,12980,3,10,False
chemical,gas_class,test,3435,12981,2,10,False
chemical,gas_class,test,3436,12982,3,10,False
chemical,gas_class,test,3437,12983,2,10,False
chemical,gas_class,test,3438,12984,3,10,False
chemical,gas_class,test,3439,12985,2,10,False
chemical,gas_class,test,3440,12986,3,10,False
chemical,gas_class,test,3441,12987,2,10,False
chemical,gas_class,test,3442,12988,3,10,False
chemical,gas_class,test,3443,12989,2,10,False
chemical,gas_class,test,3444,12990,3,10,False
chemical,gas_class,test,3445,12991,2,10,False
chemical,gas_class,test,3446,12992,3,10,False
chemical,gas_class,test,3447,12993,2,10,False
chemical,gas_class,test,3448,12994,3,10,False
chemical,gas_class,test,3449,12995,2,10,False
chemical,gas_class,test,3450,12996,3,10,False
chemical,gas_class,test,3451,12997,2,10,False
chemical,gas_class,test,3452,12998,3,10,False
chemical,gas_class,test,3453,12999,2,10,False
chemical,gas_class,test,3454,13000,3,10,False
chemical,gas_class,test,3455,13001,2,10,False
chemical,gas_class,test,3456,13002,3,10,False
chemical,gas_class,test,3457,13003,2,10,False
chemical,gas_class,test,3458,13004,3,10,False
chemical,gas_class,test,3459,13005,2,10,False
chemical,gas_class,test,3460,13006,3,10,False
chemical,gas_class,test,3461,13007,2,10,False
chemical,gas_class,test,3462,13008,3,10,False
chemical,gas_class,test,3463,13009,2,10,False
chemical,gas_class,test,3464,13010,3,10,False
chemical,gas_class,test,3465,13011,2,10,False
chemical,gas_class,test,3466,13012,3,10,False
chemical,gas_class,test,3467,13013,2,10,False
chemical,gas_class,test,3468,13014,3,10,False
chemical,gas_class,test,3469,13015,2,10,False
chemical,gas_class,test,3470,13016,3,10,False
chemical,gas_class,test,3471,13017,2,10,False
chemical,gas_class,test,3472,13018,3,10,False
chemical,gas_class,test,3473,13019,2,10,False
chemical,gas_class,test,3474,13020,3,10,False
chemical,gas_class,test,3475,13021,2,10,False
chemical,gas_class,test,3476,13022,3,10,False
chemical,gas_class,test,3477,13023,2,10,False
chemical,gas_class,test,3478,13024,3,10,False
chemical,gas_class,test,3479,13025,2,10,False
chemical,gas_class,test,3480,13026,3,10,False
chemical,gas_class,test,3481,13027,2,10,False
chemical,gas_class,test,3482,13028,3,10,False
chemical,gas_class,test,3483,13029,2,10,False
chemical,gas_class,test,3484,13030,3,10,False
chemical,gas_class,test,3485,13031,2,10,False
chemical,gas_class,test,3486,13032,3,10,False
chemical,gas_class,test,3487,13033,2,10,False
chemical,gas_class,test,3488,13034,3,10,False
chemical,gas_class,test,3489,13035,2,10,False
chemical,gas_class,test,3490,13036,3,10,False
chemical,gas_class,test,3491,13037,2,10,False
chemical,gas_class,test,3492,13038,3,10,False
chemical,gas_class,test,3493,13039,2,10,False
chemical,gas_class,test,3494,13040,3,10,False
chemical,gas_class,test,3495,13041,2,10,False
chemical,gas_class,test,3496,13042,3,10,False
chemical,gas_class,test,3497,13043,2,10,False
chemical,gas_class,test,3498,13044,3,10,False
chemical,gas_class,test,3499,13045,2,10,False
chemical,gas_class,test,3500,13046,3,10,False
chemical,gas_class,test,3501,13047,2,10,False
chemical,gas_class,test,3502,13048,3,10,False
chemical,gas_class,test,3503,13049,2,10,False
chemical,gas_class,test,3504,13050,3,10,False
chemical,gas_class,test,3505,13051,2,10,False
chemical,gas_class,test,3506,13052,3,10,False
chemical,gas_class,test,3507,13053,2,10,False
chemical,gas_class,test,3508,13054,3,10,False
chemical,gas_class,test,3509,13055,2,10,False
chemical,gas_class,test,3510,13056,3,10,False
chemical,gas_class,test,3511,13057,2,10,False
chemical,gas_class,test,3512,13058,3,10,False
chemical,gas_class,test,3513,13059,2,10,False
chemical,gas_class,test,3514,13060,3,10,False
chemical,gas_class,test,3515,13061,2,10,False
chemical,gas_class,test,3516,13062,3,10,False
chemical,gas_class,test,3517,13063,2,10,False
chemical,gas_class,test,3518,13064,3,10,False
chemical,gas_class,test,3519,13065,2,10,False
chemical,gas_class,test,3520,13066,3,10,False
chemical,gas_class,test,3521,13067,2,10,False
chemical,gas_class,test,3522,13068,3,10,False
chemical,gas_class,test,3523,13069,2,10,False
chemical,gas_class,test,3524,13070,3,10,False
chemical,gas_class,test,3525,13071,2,10,False
chemical,gas_class,test,3526,13072,3,10,False
chemical,gas_class,test,3527,13073,2,10,False
chemical,gas_class,test,3528,13074,3,10,False
chemical,gas_class,test,3529,13075,2,10,False
chemical,gas_class,test,3530,13076,3,10,False
chemical,gas_class,test,3531,13077,2,10,False
chemical,gas_class,test,3532,13078,3,10,False
chemical,gas_class,test,3533,13079,2,10,False
chemical,gas_class,test,3534,13080,3,10,False
chemical,gas_class,test,3535,13081,2,10,False
chemical,gas_class,test,3536,13082,3,10,False
chemical,gas_class,test,3537,13083,2,10,False
chemical,gas_class,test,3538,13084,3,10,False
chemical,gas_class,test,3539,13085,2,10,False
chemical,gas_class,test,3540,13086,3,10,False
chemical,gas_class,test,3541,13087,2,10,False
chemical,gas_class,test,3542,13088,3,10,False
chemical,gas_class,test,3543,13089,2,10,False
chemical,gas_class,test,3544,13090,3,10,False
chemical,gas_class,test,3545,13091,2,10,False
chemical,gas_class,test,3546,13092,3,10,False
chemical,gas_class,test,3547,13093,2,10,False
chemical,gas_class,test,3548,13094,3,10,False
chemical,gas_class,test,3549,13095,2,10,False
chemical,gas_class,test,3550,13096,3,10,False
chemical,gas_class,test,3551,13097,2,10,False
chemical,gas_class,test,3552,13098,3,10,False
chemical,gas_class,test,3553,13099,2,10,False
chemical,gas_class,test,3554,13100,3,10,False
chemical,gas_class,test,3555,13101,2,10,False
chemical,gas_class,test,3556,13102,3,10,False
chemical,gas_class,test,3557,13103,2,10,False
chemical,gas_class,test,3558,13104,3,10,False
chemical,gas_class,test,3559,13105,2,10,False
chemical,gas_class,test,3560,13106,3,10,False
chemical,gas_class,test,3561,13107,2,10,False
chemical,gas_class,test,3562,13108,3,10,False
chemical,gas_class,test,3563,13109,2,10,False
chemical,gas_class,test,3564,13110,3,10,False
chemical,gas_class,test,3565,13111,2,10,False
chemical,gas_class,test,3566,13112,3,10,False
chemical,gas_class,test,3567,13113,2,10,False
chemical,gas_class,test,3568,13114,3,10,False
chemical,gas_class,test,3569,13115,2,10,False
chemical,gas_class,test,3570,13116,3,10,False
chemical,gas_class,test,3571,13117,2,10,False
chemical,gas_class,test,3572,13118,3,10,False
chemical,gas_class,test,3573,13119,2,10,False
chemical,gas_class,test,3574,13120,3,10,False
chemical,gas_class,test,3575,13121,2,10,False
chemical,gas_class,test,3576,13122,3,10,False
chemical,gas_class,test,3577,13123,2,10,False
chemical,gas_class,test,3578,13124,3,10,False
chemical,gas_class,test,3579,13125,2,10,False
chemical,gas_class,test,3580,13126,3,10,False
chemical,gas_class,test,3581,13127,2,10,False
chemical,gas_class,test,3582,13128,3,10,False
chemical,gas_class,test,3583,13129,2,10,False
chemical,gas_class,test,3584,13130,3,10,False
chemical,gas_class,test,3585,13131,2,10,False
chemical,gas_class,test,3586,13132,3,10,False
chemical,gas_class,test,3587,13133,2,10,False
chemical,gas_class,test,3588,13134,3,10,False
chemical,gas_class,test,3589,13135,2,10,False
chemical,gas_class,test,3590,13136,3,10,False
chemical,gas_class,test,3591,13137,2,10,False
chemical,gas_class,test,3592,13138,3,10,False
chemical,gas_class,test,3593,13139,2,10,False
chemical,gas_class,test,3594,13140,3,10,False
chemical,gas_class,test,3595,13141,2,10,False
chemical,gas_class,test,3596,13142,3,10,False
chemical,gas_class,test,3597,13143,2,10,False
chemical,gas_class,test,3598,13144,3,10,False
chemical,gas_class,test,3599,13145,2,10,False
chemical,gas_class,test,3600,13146,3,10,False
chemical,gas_class,test,3601,13147,2,10,False
chemical,gas_class,test,3602,13148,3,10,False
chemical,gas_class,test,3603,13149,2,10,False
chemical,gas_class,test,3604,13150,3,10,False
chemical,gas_class,test,3605,13151,2,10,False
chemical,gas_class,test,3606,13152,3,10,False
chemical,gas_class,test,3607,13153,2,10,False
chemical,gas_class,test,3608,13154,3,10,False
chemical,gas_class,test,3609,13155,2,10,False
chemical,gas_class,test,3610,13156,3,10,False
chemical,gas_class,test,3611,13157,2,10,False
chemical,gas_class,test,3612,13158,3,10,False
chemical,gas_class,test,3613,13159,2,10,False
chemical,gas_class,test,3614,13160,3,10,False
chemical,gas_class,test,3615,13161,2,10,False
chemical,gas_class,test,3616,13162,3,10,False
chemical,gas_class,test,3617,13163,2,10,False
chemical,gas_class,test,3618,13164,3,10,False
chemical,gas_class,test,3619,13165,2,10,False
chemical,gas_class,test,3620,13166,3,10,False
chemical,gas_class,test,3621,13167,2,10,False
chemical,gas_class,test,3622,13168,3,10,False
chemical,gas_class,test,3623,13169,2,10,False
chemical,gas_class,test,3624,13170,3,10,False
chemical,gas_class,test,3625,13171,2,10,False
chemical,gas_class,test,3626,13172,3,10,False
chemical,gas_class,test,3627,13173,2,10,False
chemical,gas_class,test,3628,13174,3,10,False
chemical,gas_class,test,3629,13175,2,10,False
chemical,gas_class,test,3630,13176,3,10,False
chemical,gas_class,test,3631,13177,2,10,False
chemical,gas_class,test,3632,13178,3,10,False
chemical,gas_class,test,3633,13179,2,10,False
chemical,gas_class,test,3634,13180,3,10,False
chemical,gas_class,test,3635,13181,2,10,False
chemical,gas_class,test,3636,13182,3,10,False
chemical,gas_class,test,3637,13183,2,10,False
chemical,gas_class,test,3638,13184,3,10,False
chemical,gas_class,test,3639,13185,2,10,False
chemical,gas_class,test,3640,13186,3,10,False
chemical,gas_class,test,3641,13187,2,10,False
chemical,gas_class,test,3642,13188,3,10,False
chemical,gas_class,test,3643,13189,2,10,False
chemical,gas_class,test,3644,13190,3,10,False
chemical,gas_class,test,3645,13191,2,10,False
chemical,gas_class,test,3646,13192,3,10,False
chemical,gas_class,test,3647,13193,2,10,False
chemical,gas_class,test,3648,13194,3,10,False
chemical,gas_class,test,3649,13195,2,10,False
chemical,gas_class,test,3650,13196,3,10,False
chemical,gas_class,test,3651,13197,2,10,False
chemical,gas_class,test,3652,13198,3,10,False
chemical,gas_class,test,3653,13199,2,10,False
chemical,gas_class,test,3654,13200,3,10,False
chemical,gas_class,test,3655,13201,2,10,False
chemical,gas_class,test,3656,13202,3,10,False
chemical,gas_class,test,3657,13203,2,10,False
chemical,gas_class,test,3658,13204,3,10,False
chemical,gas_class,test,3659,13205,2,10,False
chemical,gas_class,test,3660,13206,3,10,False
chemical,gas_class,test,3661,13207,2,10,False
chemical,gas_class,test,3662,13208,3,10,False
chemical,gas_class,test,3663,13209,2,10,False
chemical,gas_class,test,3664,13210,3,10,False
chemical,gas_class,test,3665,13211,2,10,False
chemical,gas_class,test,3666,13212,3,10,False
chemical,gas_class,test,3667,13213,2,10,False
chemical,gas_class,test,3668,13214,3,10,False
chemical,gas_class,test,3669,13215,2,10,False
chemical,gas_class,test,3670,13216,3,10,False
chemical,gas_class,test,3671,13217,2,10,False
chemical,gas_class,test,3672,13218,3,10,False
chemical,gas_class,test,3673,13219,2,10,False
chemical,gas_class,test,3674,13220,3,10,False
chemical,gas_class,test,3675,13221,2,10,False
chemical,gas_class,test,3676,13222,3,10,False
chemical,gas_class,test,3677,13223,2,10,False
chemical,gas_class,test,3678,13224,3,10,False
chemical,gas_class,test,3679,13225,2,10,False
chemical,gas_class,test,3680,13226,3,10,False
chemical,gas_class,test,3681,13227,2,10,False
chemical,gas_class,test,3682,13228,3,10,False
chemical,gas_class,test,3683,13229,2,10,False
chemical,gas_class,test,3684,13230,3,10,False
chemical,gas_class,test,3685,13231,2,10,False
chemical,gas_class,test,3686,13232,3,10,False
chemical,gas_class,test,3687,13233,2,10,False
chemical,gas_class,test,3688,13234,3,10,False
chemical,gas_class,test,3689,13235,2,10,False
chemical,gas_class,test,3690,13236,3,10,False
chemical,gas_class,test,3691,13237,2,10,False
chemical,gas_class,test,3692,13238,3,10,False
chemical,gas_class,test,3693,13239,2,10,False
chemical,gas_class,test,3694,13240,3,10,False
chemical,gas_class,test,3695,13241,2,10,False
chemical,gas_class,test,3696,13242,3,10,False
chemical,gas_class,test,3697,13243,2,10,False
chemical,gas_class,test,3698,13244,3,10,False
chemical,gas_class,test,3699,13245,2,10,False
chemical,gas_class,test,3700,13246,3,10,False
chemical,gas_class,test,3701,13247,2,10,False
chemical,gas_class,test,3702,13248,3,10,False
chemical,gas_class,test,3703,13249,2,10,False
chemical,gas_class,test,3704,13250,3,10,False
chemical,gas_class,test,3705,13251,2,10,False
chemical,gas_class,test,3706,13252,3,10,False
chemical,gas_class,test,3707,13253,2,10,False
chemical,gas_class,test,3708,13254,3,10,False
chemical,gas_class,test,3709,13255,2,10,False
chemical,gas_class,test,3710,13256,3,10,False
chemical,gas_class,test,3711,13257,2,10,False
chemical,gas_class,test,3712,13258,3,10,False
chemical,gas_class,test,3713,13259,2,10,False
chemical,gas_class,test,3714,13260,3,10,False
chemical,gas_class,test,3715,13261,2,10,False
chemical,gas_class,test,3716,13262,3,10,False
chemical,gas_class,test,3717,13263,2,10,False
chemical,gas_class,test,3718,13264,3,10,False
chemical,gas_class,test,3719,13265,2,10,False
chemical,gas_class,test,3720,13266,3,10,False
chemical,gas_class,test,3721,13267,2,10,False
chemical,gas_class,test,3722,13268,3,10,False
chemical,gas_class,test,3723,13269,2,10,False
chemical,gas_class,test,3724,13270,3,10,False
chemical,gas_class,test,3725,13271,2,10,False
chemical,gas_class,test,3726,13272,3,10,False
chemical,gas_class,test,3727,13273,2,10,False
chemical,gas_class,test,3728,13274,3,10,False
chemical,gas_class,test,3729,13275,2,10,False
chemical,gas_class,test,3730,13276,3,10,False
chemical,gas_class,test,3731,13277,2,10,False
chemical,gas_class,test,3732,13278,3,10,False
chemical,gas_class,test,3733,13279,2,10,False
chemical,gas_class,test,3734,13280,3,10,False
chemical,gas_class,test,3735,13281,2,10,False
chemical,gas_class,test,3736,13282,3,10,False
chemical,gas_class,test,3737,13283,2,10,False
chemical,gas_class,test,3738,13284,3,10,False
chemical,gas_class,test,3739,13285,2,10,False
chemical,gas_class,test,3740,13286,3,10,False
chemical,gas_class,test,3741,13287,2,10,False
chemical,gas_class,test,3742,13288,3,10,False
chemical,gas_class,test,3743,13289,2,10,False
chemical,gas_class,test,3744,13290,3,10,False
chemical,gas_class,test,3745,13291,2,10,False
chemical,gas_class,test,3746,13292,3,10,False
chemical,gas_class,test,3747,13293,2,10,False
chemical,gas_class,test,3748,13294,3,10,False
chemical,gas_class,test,3749,13295,2,10,False
chemical,gas_class,test,3750,13296,3,10,False
chemical,gas_class,test,3751,13297,2,10,False
chemical,gas_class,test,3752,13298,3,10,False
chemical,gas_class,test,3753,13299,2,10,False
chemical,gas_class,test,3754,13300,3,10,False
chemical,gas_class,test,3755,13301,2,10,False
chemical,gas_class,test,3756,13302,3,10,False
chemical,gas_class,test,3757,13303,2,10,False
chemical,gas_class,test,3758,13304,3,10,False
chemical,gas_class,test,3759,13305,2,10,False
chemical,gas_class,test,3760,13306,3,10,False
chemical,gas_class,test,3761,13307,2,10,False
chemical,gas_class,test,3762,13308,3,10,False
chemical,gas_class,test,3763,13309,2,10,False
chemical,gas_class,test,3764,13310,5,10,False
chemical,gas_class,test,3765,13311,2,10,False
chemical,gas_class,test,3766,13312,5,10,False
chemical,gas_class,test,3767,13313,2,10,False
chemical,gas_class,test,3768,13314,5,10,False
chemical,gas_class,test,3769,13315,2,10,False
chemical,gas_class,test,3770,13316,5,10,False
chemical,gas_class,test,3771,13317,2,10,False
chemical,gas_class,test,3772,13318,5,10,False
chemical,gas_class,test,3773,13319,2,10,False
chemical,gas_class,test,3774,13320,5,10,False
chemical,gas_class,test,3775,13321,2,10,False
chemical,gas_class,test,3776,13322,5,10,False
chemical,gas_class,test,3777,13323,2,10,False
chemical,gas_class,test,3778,13324,5,10,False
chemical,gas_class,test,3779,13325,2,10,False
chemical,gas_class,test,3780,13326,5,10,False
chemical,gas_class,test,3781,13327,2,10,False
chemical,gas_class,test,3782,13328,5,10,False
chemical,gas_class,test,3783,13329,2,10,False
chemical,gas_class,test,3784,13330,5,10,False
chemical,gas_class,test,3785,13331,2,10,False
chemical,gas_class,test,3786,13332,5,10,False
chemical,gas_class,test,3787,13333,2,10,False
chemical,gas_class,test,3788,13334,5,10,False
chemical,gas_class,test,3789,13335,2,10,False
chemical,gas_class,test,3790,13336,5,10,False
chemical,gas_class,test,3791,13337,2,10,False
chemical,gas_class,test,3792,13338,5,10,False
chemical,gas_class,test,3793,13339,2,10,False
chemical,gas_class,test,3794,13340,5,10,False
chemical,gas_class,test,3795,13341,2,10,False
chemical,gas_class,test,3796,13342,5,10,False
chemical,gas_class,test,3797,13343,2,10,False
chemical,gas_class,test,3798,13344,5,10,False
chemical,gas_class,test,3799,13345,2,10,False
chemical,gas_class,test,3800,13346,5,10,False
chemical,gas_class,test,3801,13347,2,10,False
chemical,gas_class,test,3802,13348,5,10,False
chemical,gas_class,test,3803,13349,2,10,False
chemical,gas_class,test,3804,13350,5,10,False
chemical,gas_class,test,3805,13351,2,10,False
chemical,gas_class,test,3806,13352,5,10,False
chemical,gas_class,test,3807,13353,2,10,False
chemical,gas_class,test,3808,13354,5,10,False
chemical,gas_class,test,3809,13355,2,10,False
chemical,gas_class,test,3810,13356,5,10,False
chemical,gas_class,test,3811,13357,2,10,False
chemical,gas_class,test,3812,13358,5,10,False
chemical,gas_class,test,3813,13359,2,10,False
chemical,gas_class,test,3814,13360,5,10,False
chemical,gas_class,test,3815,13361,2,10,False
chemical,gas_class,test,3816,13362,5,10,False
chemical,gas_class,test,3817,13363,2,10,False
chemical,gas_class,test,3818,13364,5,10,False
chemical,gas_class,test,3819,13365,2,10,False
chemical,gas_class,test,3820,13366,5,10,False
chemical,gas_class,test,3821,13367,2,10,False
chemical,gas_class,test,3822,13368,5,10,False
chemical,gas_class,test,3823,13369,2,10,False
chemical,gas_class,test,3824,13370,5,10,False
chemical,gas_class,test,3825,13371,2,10,False
chemical,gas_class,test,3826,13372,5,10,False
chemical,gas_class,test,3827,13373,2,10,False
chemical,gas_class,test,3828,13374,5,10,False
chemical,gas_class,test,3829,13375,2,10,False
chemical,gas_class,test,3830,13376,5,10,False
chemical,gas_class,test,3831,13377,2,10,False
chemical,gas_class,test,3832,13378,5,10,False
chemical,gas_class,test,3833,13379,2,10,False
chemical,gas_class,test,3834,13380,5,10,False
chemical,gas_class,test,3835,13381,2,10,False
chemical,gas_class,test,3836,13382,5,10,False
chemical,gas_class,test,3837,13383,2,10,False
chemical,gas_class,test,3838,13384,5,10,False
chemical,gas_class,test,3839,13385,2,10,False
chemical,gas_class,test,3840,13386,5,10,False
chemical,gas_class,test,3841,13387,2,10,False
chemical,gas_class,test,3842,13388,5,10,False
chemical,gas_class,test,3843,13389,2,10,False
chemical,gas_class,test,3844,13390,5,10,False
chemical,gas_class,test,3845,13391,2,10,False
chemical,gas_class,test,3846,13392,5,10,False
chemical,gas_class,test,3847,13393,2,10,False
chemical,gas_class,test,3848,13394,5,10,False
chemical,gas_class,test,3849,13395,2,10,False
chemical,gas_class,test,3850,13396,5,10,False
chemical,gas_class,test,3851,13397,2,10,False
chemical,gas_class,test,3852,13398,5,10,False
chemical,gas_class,test,3853,13399,2,10,False
chemical,gas_class,test,3854,13400,5,10,False
chemical,gas_class,test,3855,13401,2,10,False
chemical,gas_class,test,3856,13402,5,10,False
chemical,gas_class,test,3857,13403,2,10,False
chemical,gas_class,test,3858,13404,5,10,False
chemical,gas_class,test,3859,13405,2,10,False
chemical,gas_class,test,3860,13406,5,10,False
chemical,gas_class,test,3861,13407,2,10,False
chemical,gas_class,test,3862,13408,5,10,False
chemical,gas_class,test,3863,13409,2,10,False
chemical,gas_class,test,3864,13410,5,10,False
chemical,gas_class,test,3865,13411,2,10,False
chemical,gas_class,test,3866,13412,5,10,False
chemical,gas_class,test,3867,13413,2,10,False
chemical,gas_class,test,3868,13414,5,10,False
chemical,gas_class,test,3869,13415,2,10,False
chemical,gas_class,test,3870,13416,5,10,False
chemical,gas_class,test,3871,13417,2,10,False
chemical,gas_class,test,3872,13418,5,10,False
chemical,gas_class,test,3873,13419,2,10,False
chemical,gas_class,test,3874,13420,5,10,False
chemical,gas_class,test,3875,13421,2,10,False
chemical,gas_class,test,3876,13422,5,10,False
chemical,gas_class,test,3877,13423,2,10,False
chemical,gas_class,test,3878,13424,5,10,False
chemical,gas_class,test,3879,13425,2,10,False
chemical,gas_class,test,3880,13426,5,10,False
chemical,gas_class,test,3881,13427,2,10,False
chemical,gas_class,test,3882,13428,5,10,False
chemical,gas_class,test,3883,13429,2,10,False
chemical,gas_class,test,3884,13430,5,10,False
chemical,gas_class,test,3885,13431,2,10,False
chemical,gas_class,test,3886,13432,5,10,False
chemical,gas_class,test,3887,13433,2,10,False
chemical,gas_class,test,3888,13434,5,10,False
chemical,gas_class,test,3889,13435,2,10,False
chemical,gas_class,test,3890,13436,5,10,False
