dataset,task,split,within_split_index,source_index,stable_cycle_index,class_value,batch_or_cycle,guard
hydraulic,accumulator,train,572,1081,605,115,1081,False
hydraulic,accumulator,train,573,1082,606,115,1082,False
hydraulic,accumulator,train,574,1083,607,115,1083,False
hydraulic,accumulator,train,575,1084,608,115,1084,False
hydraulic,accumulator,train,576,1085,609,115,1085,False
hydraulic,accumulator,train,577,1086,610,115,1086,False
hydraulic,accumulator,train,578,1087,611,115,1087,False
hydraulic,accumulator,train,579,1088,612,115,1088,False
hydraulic,accumulator,train,580,1089,613,115,1089,False
hydraulic,accumulator,train,581,1090,614,115,1090,False
hydraulic,accumulator,train,582,1091,615,115,1091,False
hydraulic,accumulator,train,583,1092,616,115,1092,False
hydraulic,accumulator,train,584,1093,617,115,1093,False
hydraulic,accumulator,train,585,1094,618,115,1094,False
hydraulic,accumulator,train,586,1095,619,115,1095,False
hydraulic,accumulator,train,587,1096,620,115,1096,False
hydraulic,accumulator,train,588,1097,621,115,1097,False
hydraulic,accumulator,train,589,1098,622,115,1098,False
hydraulic,accumulator,train,590,1099,623,115,1099,False
hydraulic,accumulator,train,591,1100,624,115,1100,False
hydraulic,accumulator,train,592,1101,625,115,1101,False
hydraulic,accumulator,train,593,1102,626,115,1102,False
hydraulic,accumulator,train,594,1103,627,115,1103,False
hydraulic,accumulator,train,595,1104,628,115,1104,False
hydraulic,accumulator,train,596,1105,629,115,1105,False
hydraulic,accumulator,train,597,1106,630,115,1106,False
hydraulic,accumulator,train,598,1107,631,115,1107,False
hydraulic,accumulator,train,599,1108,632,115,1108,False
hydraulic,accumulator,train,600,1109,633,115,1109,False
hydraulic,accumulator,train,601,1110,634,115,1110,False
hydraulic,accumulator,train,602,1111,635,115,1111,False
hydraulic,accumulator,train,603,1112,636,115,1112,False
hydraulic,accumulator,train,604,1113,637,115,1113,False
hydraulic,accumulator,train,605,1114,638,115,1114,False
hydraulic,accumulator,train,606,1115,639,115,1115,False
hydraulic,accumulator,train,607,1117,640,115,1117,False
hydraulic,accumulator,train,608,1118,641,115,1118,False
hydraulic,accumulator,train,609,1119,642,115,1119,False
hydraulic,accumulator,train,610,1120,643,115,1120,False
hydraulic,accumulator,train,611,1121,644,115,1121,False
hydraulic,accumulator,train,612,1122,645,115,1122,False
hydraulic,accumulator,train,613,1123,646,115,1123,False
hydraulic,accumulator,train,614,1124,647,115,1124,False
hydraulic,accumulator,train,615,1125,648,115,1125,False
hydraulic,accumulator,train,616,1126,649,115,1126,False
hydraulic,accumulator,train,617,1127,650,115,1127,False
hydraulic,accumulator,train,618,1128,651,115,1128,False
hydraulic,accumulator,train,619,1129,652,115,1129,False
hydraulic,accumulator,train,620,1130,653,115,1130,False
hydraulic,accumulator,train,621,1131,654,115,1131,False
hydraulic,accumulator,train,622,1132,655,115,1132,False
hydraulic,accumulator,train,623,1133,656,115,1133,False
hydraulic,accumulator,train,624,1134,657,115,1134,False
hydraulic,accumulator,train,625,1135,658,115,1135,False
hydraulic,accumulator,train,626,1136,659,115,1136,False
hydraulic,accumulator,train,627,1137,660,115,1137,False
hydraulic,accumulator,train,628,1138,661,115,1138,False
hydraulic,accumulator,train,629,1139,662,115,1139,False
hydraulic,accumulator,train,630,1140,663,115,1140,False
hydraulic,accumulator,train,631,1141,664,115,1141,False
hydraulic,accumulator,train,632,1142,665,115,1142,False
hydraulic,accumulator,train,633,1143,666,115,1143,False
hydraulic,accumulator,train,634,1144,667,115,1144,False
hydraulic,accumulator,train,635,1145,668,115,1145,False
hydraulic,accumulator,train,636,1146,669,115,1146,False
hydraulic,accumulator,train,637,1147,670,115,1147,False
hydraulic,accumulator,train,638,1148,671,115,1148,False
hydraulic,accumulator,train,639,1149,672,115,1149,False
hydraulic,accumulator,train,640,1150,673,115,1150,False
hydraulic,accumulator,train,641,1151,674,115,1151,False
hydraulic,accumulator,train,642,1152,675,115,1152,False
hydraulic,accumulator,train,643,1153,676,115,1153,False
hydraulic,accumulator,train,644,1154,677,115,1154,False
hydraulic,accumulator,train,645,1155,678,115,1155,False
hydraulic,accumulator,train,646,1156,679,115,1156,False
hydraulic,accumulator,train,647,1158,680,115,1158,False
hydraulic,accumulator,train,648,1159,681,115,1159,False
hydraulic,accumulator,train,649,1160,682,115,1160,False
hydraulic,accumulator,train,650,1161,683,115,1161,False
hydraulic,accumulator,train,651,1162,684,115,1162,False
hydraulic,accumulator,train,652,1163,685,115,1163,False
hydraulic,accumulator,train,653,1164,686,115,1164,False
hydraulic,accumulator,train,654,1209,720,100,1209,False
hydraulic,accumulator,train,655,1210,721,100,1210,False
hydraulic,accumulator,train,656,1211,722,100,1211,False
hydraulic,accumulator,train,657,1212,723,100,1212,False
hydraulic,accumulator,train,658,1213,724,100,1213,False
hydraulic,accumulator,train,659,1214,725,100,1214,False
hydraulic,accumulator,train,660,1215,726,100,1215,False
hydraulic,accumulator,train,661,1216,727,100,1216,False
hydraulic,accumulator,train,662,1217,728,100,1217,False
hydraulic,accumulator,train,663,1218,729,100,1218,False
hydraulic,accumulator,train,664,1219,730,100,1219,False
hydraulic,accumulator,train,665,1220,731,100,1220,False
hydraulic,accumulator,train,666,1221,732,100,1221,False
hydraulic,accumulator,train,667,1222,733,100,1222,False
hydraulic,accumulator,train,668,1223,734,100,1223,False
hydraulic,accumulator,train,669,1224,735,100,1224,False
hydraulic,accumulator,train,670,1225,736,100,1225,False
hydraulic,accumulator,train,671,1226,737,100,1226,False
hydraulic,accumulator,train,672,1227,738,100,1227,False
hydraulic,accumulator,train,673,1228,739,100,1228,False
hydraulic,accumulator,train,674,1229,740,100,1229,False
hydraulic,accumulator,train,675,1230,741,100,1230,False
hydraulic,accumulator,train,676,1231,742,100,1231,False
hydraulic,accumulator,train,677,1232,743,100,1232,False
hydraulic,accumulator,train,678,1233,744,100,1233,False
hydraulic,accumulator,train,679,1234,745,100,1234,False
hydraulic,accumulator,train,680,1235,746,100,1235,False
hydraulic,accumulator,train,681,1236,747,100,1236,False
hydraulic,accumulator,train,682,1237,748,100,1237,False
hydraulic,accumulator,train,683,1238,749,100,1238,False
hydraulic,accumulator,train,684,1239,750,100,1239,False
hydraulic,accumulator,train,685,1240,751,100,1240,False
hydraulic,accumulator,train,686,1241,752,100,1241,False
hydraulic,accumulator,train,687,1242,753,100,1242,False
hydraulic,accumulator,train,688,1243,754,100,1243,False
hydraulic,accumulator,train,689,1244,755,100,1244,False
hydraulic,accumulator,train,690,1245,756,100,1245,False
hydraulic,accumulator,train,691,1246,757,100,1246,False
hydraulic,accumulator,train,692,1247,758,100,1247,False
hydraulic,accumulator,train,693,1248,759,100,1248,False
hydraulic,accumulator,train,694,1250,760,100,1250,False
hydraulic,accumulator,train,695,1251,761,100,1251,False
hydraulic,accumulator,train,696,1252,762,100,1252,False
hydraulic,accumulator,train,697,1253,763,100,1253,False
hydraulic,accumulator,train,698,1254,764,100,1254,False
hydraulic,accumulator,train,699,1255,765,100,1255,False
hydraulic,accumulator,train,700,1256,766,100,1256,False
hydraulic,accumulator,train,701,1257,767,100,1257,False
hydraulic,accumulator,train,702,1258,768,100,1258,False
hydraulic,accumulator,train,703,1259,769,100,1259,False
hydraulic,accumulator,train,704,1260,770,100,1260,False
hydraulic,accumulator,train,705,1261,771,100,1261,False
hydraulic,accumulator,train,706,1262,772,100,1262,False
hydraulic,accumulator,train,707,1263,773,100,1263,False
hydraulic,accumulator,train,708,1264,774,100,1264,False
hydraulic,accumulator,train,709,1265,775,100,1265,False
hydraulic,accumulator,train,710,1266,776,100,1266,False
hydraulic,accumulator,train,711,1267,777,100,1267,False
hydraulic,accumulator,train,712,1268,778,100,1268,False
hydraulic,accumulator,train,713,1269,779,100,1269,False
hydraulic,accumulator,train,714,1270,780,100,1270,False
hydraulic,accumulator,train,715,1271,781,100,1271,False
hydraulic,accumulator,train,716,1272,782,100,1272,False
hydraulic,accumulator,train,717,1273,783,100,1273,False
hydraulic,accumulator,train,718,1274,784,100,1274,False
hydraulic,accumulator,train,719,1275,785,100,1275,False
hydraulic,accumulator,train,720,1276,786,100,1276,False
hydraulic,accumulator,train,721,1277,787,100,1277,False
hydraulic,accumulator,train,722,1278,788,100,1278,False
hydraulic,accumulator,train,723,1279,789,100,1279,False
hydraulic,accumulator,train,724,1280,790,100,1280,False
hydraulic,accumulator,train,725,1281,791,100,1281,False
hydraulic,accumulator,train,726,1282,792,100,1282,False
hydraulic,accumulator,train,727,1283,793,100,1283,False
hydraulic,accumulator,train,728,1284,794,100,1284,False
hydraulic,accumulator,train,729,1285,795,100,1285,False
hydraulic,accumulator,train,730,1286,796,100,1286,False
hydraulic,accumulator,train,731,1287,797,100,1287,False
hydraulic,accumulator,train,732,1288,798,100,1288,False
hydraulic,accumulator,train,733,1289,799,100,1289,False
hydraulic,accumulator,train,734,1291,800,100,1291,False
hydraulic,accumulator,train,735,1292,801,100,1292,False
hydraulic,accumulator,train,736,1293,802,100,1293,False
hydraulic,accumulator,train,737,1294,803,100,1294,False
hydraulic,accumulator,train,738,1295,804,100,1295,False
hydraulic,accumulator,train,739,1296,805,100,1296,False
hydraulic,accumulator,train,740,1297,806,100,1297,False
hydraulic,accumulator,train,741,1342,840,90,1342,False
hydraulic,accumulator,train,742,1343,841,90,1343,False
hydraulic,accumulator,train,743,1344,842,90,1344,False
hydraulic,accumulator,train,744,1345,843,90,1345,False
hydraulic,accumulator,train,745,1346,844,90,1346,False
hydraulic,accumulator,train,746,1347,845,90,1347,False
hydraulic,accumulator,train,747,1348,846,90,1348,False
hydraulic,accumulator,train,748,1349,847,90,1349,False
hydraulic,accumulator,train,749,1350,848,90,1350,False
hydraulic,accumulator,train,750,1351,849,90,1351,False
hydraulic,accumulator,train,751,1352,850,90,1352,False
hydraulic,accumulator,train,752,1353,851,90,1353,False
hydraulic,accumulator,train,753,1354,852,90,1354,False
hydraulic,accumulator,train,754,1355,853,90,1355,False
hydraulic,accumulator,train,755,1356,854,90,1356,False
hydraulic,accumulator,train,756,1357,855,90,1357,False
hydraulic,accumulator,train,757,1358,856,90,1358,False
hydraulic,accumulator,train,758,1359,857,90,1359,False
hydraulic,accumulator,train,759,1360,858,90,1360,False
hydraulic,accumulator,train,760,1361,859,90,1361,False
hydraulic,accumulator,train,761,1362,860,90,1362,False
hydraulic,accumulator,train,762,1363,861,90,1363,False
hydraulic,accumulator,train,763,1364,862,90,1364,False
hydraulic,accumulator,train,764,1365,863,90,1365,False
hydraulic,accumulator,train,765,1366,864,90,1366,False
hydraulic,accumulator,train,766,1367,865,90,1367,False
hydraulic,accumulator,train,767,1368,866,90,1368,False
hydraulic,accumulator,train,768,1369,867,90,1369,False
hydraulic,accumulator,train,769,1370,868,90,1370,False
hydraulic,accumulator,train,770,1371,869,90,1371,False
hydraulic,accumulator,train,771,1372,870,90,1372,False
hydraulic,accumulator,train,772,1373,871,90,1373,False
hydraulic,accumulator,train,773,1374,872,90,1374,False
hydraulic,accumulator,train,774,1375,873,90,1375,False
hydraulic,accumulator,train,775,1376,874,90,1376,False
hydraulic,accumulator,train,776,1377,875,90,1377,False
hydraulic,accumulator,train,777,1378,876,90,1378,False
hydraulic,accumulator,train,778,1379,877,90,1379,False
hydraulic,accumulator,train,779,1380,878,90,1380,False
hydraulic,accumulator,train,780,1381,879,90,1381,False
hydraulic,accumulator,train,781,1383,880,90,1383,False
hydraulic,accumulator,train,782,1384,881,90,1384,False
hydraulic,accumulator,train,783,1385,882,90,1385,False
hydraulic,accumulator,train,784,1386,883,90,1386,False
hydraulic,accumulator,train,785,1387,884,90,1387,False
hydraulic,accumulator,train,786,1388,885,90,1388,False
hydraulic,accumulator,train,787,1389,886,90,1389,False
hydraulic,accumulator,train,788,1390,887,90,1390,False
hydraulic,accumulator,train,789,1391,888,90,1391,False
hydraulic,accumulator,train,790,1392,889,90,1392,False
hydraulic,accumulator,train,791,1393,890,90,1393,False
hydraulic,accumulator,train,792,1394,891,90,1394,False
hydraulic,accumulator,train,793,1395,892,90,1395,False
hydraulic,accumulator,train,794,1396,893,90,1396,False
hydraulic,accumulator,train,795,1397,894,90,1397,False
hydraulic,accumulator,train,796,1398,895,90,1398,False
hydraulic,accumulator,train,797,1399,896,90,1399,False
hydraulic,accumulator,train,798,1400,897,90,1400,False
hydraulic,accumulator,train,799,1401,898,90,1401,False
hydraulic,accumulator,train,800,1402,899,90,1402,False
hydraulic,accumulator,train,801,1403,900,90,1403,False
hydraulic,accumulator,train,802,1404,901,90,1404,False
hydraulic,accumulator,train,803,1405,902,90,1405,False
hydraulic,accumulator,train,804,1406,903,90,1406,False
hydraulic,accumulator,train,805,1407,904,90,1407,False
hydraulic,accumulator,train,806,1408,905,90,1408,False
hydraulic,accumulator,train,807,1409,906,90,1409,False
hydraulic,accumulator,train,808,1410,907,90,1410,False
hydraulic,accumulator,train,809,1411,908,90,1411,False
hydraulic,accumulator,train,810,1412,909,90,1412,False
hydraulic,accumulator,train,811,1413,910,90,1413,False
hydraulic,accumulator,train,812,1414,911,90,1414,False
hydraulic,accumulator,train,813,1415,912,90,1415,False
hydraulic,accumulator,train,814,1416,913,90,1416,False
hydraulic,accumulator,train,815,1417,914,90,1417,False
hydraulic,accumulator,train,816,1418,915,90,1418,False
hydraulic,accumulator,train,817,1419,916,90,1419,False
hydraulic,accumulator,train,818,1420,917,90,1420,False
hydraulic,accumulator,train,819,1421,918,90,1421,False
hydraulic,accumulator,train,820,1422,919,90,1422,False
hydraulic,accumulator,train,821,1424,920,90,1424,False
hydraulic,accumulator,train,822,1425,921,90,1425,False
hydraulic,accumulator,train,823,1426,922,90,1426,False
hydraulic,accumulator,train,824,1427,923,90,1427,False
hydraulic,accumulator,train,825,1428,924,90,1428,False
hydraulic,accumulator,train,826,1429,925,90,1429,False
hydraulic,accumulator,train,827,1430,926,90,1430,False
hydraulic,accumulator,train,828,1431,927,90,1431,False
hydraulic,accumulator,train,829,1432,928,90,1432,False
hydraulic,accumulator,train,830,1433,929,90,1433,False
hydraulic,accumulator,train,831,1434,930,90,1434,False
hydraulic,accumulator,train,832,1435,931,90,1435,False
hydraulic,accumulator,selection,0,1037,572,130,1037,False
hydraulic,accumulator,selection,1,1038,573,130,1038,False
hydraulic,accumulator,selection,2,1039,574,130,1039,False
hydraulic,accumulator,selection,3,1040,575,130,1040,False
hydraulic,accumulator,selection,4,1041,576,130,1041,False
hydraulic,accumulator,selection,5,1042,577,130,1042,False
hydraulic,accumulator,selection,6,1043,578,130,1043,False
hydraulic,accumulator,selection,7,1044,579,130,1044,False
hydraulic,accumulator,selection,8,1045,580,130,1045,False
hydraulic,accumulator,selection,9,1046,581,130,1046,False
hydraulic,accumulator,selection,10,1047,582,130,1047,False
hydraulic,accumulator,selection,11,1048,583,130,1048,False
hydraulic,accumulator,selection,12,1049,584,130,1049,False
hydraulic,accumulator,selection,13,1050,585,130,1050,False
hydraulic,accumulator,selection,14,1051,586,130,1051,False
hydraulic,accumulator,selection,15,1052,587,130,1052,False
hydraulic,accumulator,selection,16,1053,588,130,1053,False
hydraulic,accumulator,selection,17,1054,589,130,1054,False
hydraulic,accumulator,selection,18,1055,590,130,1055,False
hydraulic,accumulator,selection,19,1056,591,130,1056,False
hydraulic,accumulator,selection,20,1057,592,130,1057,False
hydraulic,accumulator,selection,21,1058,593,130,1058,False
hydraulic,accumulator,selection,22,1059,594,130,1059,False
hydraulic,accumulator,selection,23,1060,595,130,1060,False
hydraulic,accumulator,selection,24,1061,596,130,1061,False
hydraulic,accumulator,selection,25,1062,597,130,1062,False
hydraulic,accumulator,selection,26,1063,598,130,1063,False
hydraulic,accumulator,selection,27,1064,599,130,1064,False
hydraulic,accumulator,selection,28,1170,692,115,1170,False
hydraulic,accumulator,selection,29,1171,693,115,1171,False
hydraulic,accumulator,selection,30,1172,694,115,1172,False
hydraulic,accumulator,selection,31,1173,695,115,1173,False
hydraulic,accumulator,selection,32,1174,696,115,1174,False
hydraulic,accumulator,selection,33,1175,697,115,1175,False
hydraulic,accumulator,selection,34,1176,698,115,1176,False
hydraulic,accumulator,selection,35,1177,699,115,1177,False
hydraulic,accumulator,selection,36,1178,700,115,1178,False
hydraulic,accumulator,selection,37,1179,701,115,1179,False
hydraulic,accumulator,selection,38,1180,702,115,1180,False
hydraulic,accumulator,selection,39,1181,703,115,1181,False
hydraulic,accumulator,selection,40,1182,704,115,1182,False
hydraulic,accumulator,selection,41,1183,705,115,1183,False
hydraulic,accumulator,selection,42,1184,706,115,1184,False
hydraulic,accumulator,selection,43,1185,707,115,1185,False
hydraulic,accumulator,selection,44,1186,708,115,1186,False
hydraulic,accumulator,selection,45,1187,709,115,1187,False
hydraulic,accumulator,selection,46,1188,710,115,1188,False
hydraulic,accumulator,selection,47,1189,711,115,1189,False
hydraulic,accumulator,selection,48,1190,712,115,1190,False
hydraulic,accumulator,selection,49,1191,713,115,1191,False
hydraulic,accumulator,selection,50,1192,714,115,1192,False
hydraulic,accumulator,selection,51,1193,715,115,1193,False
hydraulic,accumulator,selection,52,1194,716,115,1194,False
hydraulic,accumulator,selection,53,1195,717,115,1195,False
hydraulic,accumulator,selection,54,1196,718,115,1196,False
hydraulic,accumulator,selection,55,1197,719,115,1197,False
hydraulic,accumulator,selection,56,1303,812,100,1303,False
hydraulic,accumulator,selection,57,1304,813,100,1304,False
hydraulic,accumulator,selection,58,1305,814,100,1305,False
hydraulic,accumulator,selection,59,1306,815,100,1306,False
hydraulic,accumulator,selection,60,1307,816,100,1307,False
hydraulic,accumulator,selection,61,1308,817,100,1308,False
hydraulic,accumulator,selection,62,1309,818,100,1309,False
hydraulic,accumulator,selection,63,1310,819,100,1310,False
hydraulic,accumulator,selection,64,1311,820,100,1311,False
hydraulic,accumulator,selection,65,1312,821,100,1312,False
hydraulic,accumulator,selection,66,1313,822,100,1313,False
hydraulic,accumulator,selection,67,1314,823,100,1314,False
hydraulic,accumulator,selection,68,1315,824,100,1315,False
hydraulic,accumulator,selection,69,1316,825,100,1316,False
hydraulic,accumulator,selection,70,1317,826,100,1317,False
hydraulic,accumulator,selection,71,1318,827,100,1318,False
hydraulic,accumulator,selection,72,1319,828,100,1319,False
hydraulic,accumulator,selection,73,1320,829,100,1320,False
hydraulic,accumulator,selection,74,1321,830,100,1321,False
hydraulic,accumulator,selection,75,1322,831,100,1322,False
hydraulic,accumulator,selection,76,1323,832,100,1323,False
hydraulic,accumulator,selection,77,1324,833,100,1324,False
hydraulic,accumulator,selection,78,1325,834,100,1325,False
hydraulic,accumulator,selection,79,1326,835,100,1326,False
hydraulic,accumulator,selection,80,1327,836,100,1327,False
hydraulic,accumulator,selection,81,1328,837,100,1328,False
hydraulic,accumulator,selection,82,1329,838,100,1329,False
hydraulic,accumulator,selection,83,1330,839,100,1330,False
hydraulic,accumulator,selection,84,1441,937,90,1441,False
hydraulic,accumulator,selection,85,1442,938,90,1442,False
hydraulic,accumulator,selection,86,1443,939,90,1443,False
hydraulic,accumulator,selection,87,1444,940,90,1444,False
hydraulic,accumulator,selection,88,1445,941,90,1445,False
hydraulic,accumulator,selection,89,1446,942,90,1446,False
hydraulic,accumulator,selection,90,1447,943,90,1447,False
hydraulic,accumulator,selection,91,1448,944,90,1448,False
hydraulic,accumulator,selection,92,1449,945,90,1449,False
hydraulic,accumulator,selection,93,1450,946,90,1450,False
hydraulic,accumulator,selection,94,1451,947,90,1451,False
hydraulic,accumulator,selection,95,1452,948,90,1452,False
hydraulic,accumulator,selection,96,1453,949,90,1453,False
hydraulic,accumulator,selection,97,1454,950,90,1454,False
hydraulic,accumulator,selection,98,1455,951,90,1455,False
hydraulic,accumulator,selection,99,1456,952,90,1456,False
hydraulic,accumulator,selection,100,1457,953,90,1457,False
hydraulic,accumulator,selection,101,1458,954,90,1458,False
hydraulic,accumulator,selection,102,1459,955,90,1459,False
hydraulic,accumulator,selection,103,1460,956,90,1460,False
hydraulic,accumulator,selection,104,1461,957,90,1461,False
hydraulic,accumulator,selection,105,1462,958,90,1462,False
hydraulic,accumulator,selection,106,1463,959,90,1463,False
hydraulic,accumulator,selection,107,1675,960,130,1675,False
hydraulic,accumulator,selection,108,1676,961,130,1676,False
hydraulic,accumulator,selection,109,1677,962,130,1677,False
hydraulic,accumulator,selection,110,1678,963,130,1678,False
hydraulic,accumulator,selection,111,1679,964,130,1679,False
hydraulic,accumulator,selection,112,1680,965,130,1680,False
hydraulic,accumulator,selection,113,1681,966,130,1681,False
hydraulic,accumulator,selection,114,1682,967,130,1682,False
hydraulic,accumulator,selection,115,1683,968,130,1683,False
hydraulic,accumulator,selection,116,1684,969,130,1684,False
hydraulic,accumulator,selection,117,1685,970,130,1685,False
hydraulic,accumulator,selection,118,1686,971,130,1686,False
hydraulic,accumulator,selection,119,1687,972,130,1687,False
hydraulic,accumulator,selection,120,1688,973,130,1688,False
hydraulic,accumulator,selection,121,1689,974,130,1689,False
hydraulic,accumulator,selection,122,1690,975,130,1690,False
hydraulic,accumulator,selection,123,1691,976,130,1691,False
hydraulic,accumulator,selection,124,1692,977,130,1692,False
hydraulic,accumulator,selection,125,1693,978,130,1693,False
hydraulic,accumulator,selection,126,1694,979,130,1694,False
hydraulic,accumulator,selection,127,1695,980,130,1695,False
hydraulic,accumulator,selection,128,1696,981,130,1696,False
hydraulic,accumulator,selection,129,1697,982,130,1697,False
hydraulic,accumulator,selection,130,1808,1080,115,1808,False
hydraulic,accumulator,selection,131,1809,1081,115,1809,False
hydraulic,accumulator,selection,132,1810,1082,115,1810,False
hydraulic,accumulator,selection,133,1811,1083,115,1811,False
hydraulic,accumulator,selection,134,1812,1084,115,1812,False
hydraulic,accumulator,selection,135,1813,1085,115,1813,False
hydraulic,accumulator,selection,136,1814,1086,115,1814,False
hydraulic,accumulator,selection,137,1815,1087,115,1815,False
hydraulic,accumulator,selection,138,1816,1088,115,1816,False
hydraulic,accumulator,selection,139,1817,1089,115,1817,False
hydraulic,accumulator,selection,140,1818,1090,115,1818,False
hydraulic,accumulator,selection,141,1819,1091,115,1819,False
hydraulic,accumulator,selection,142,1820,1092,115,1820,False
hydraulic,accumulator,selection,143,1821,1093,115,1821,False
hydraulic,accumulator,selection,144,1822,1094,115,1822,False
hydraulic,accumulator,selection,145,1823,1095,115,1823,False
hydraulic,accumulator,selection,146,1824,1096,115,1824,False
hydraulic,accumulator,selection,147,1825,1097,115,1825,False
hydraulic,accumulator,selection,148,1826,1098,115,1826,False
hydraulic,accumulator,selection,149,1827,1099,115,1827,False
hydraulic,accumulator,selection,150,1828,1100,115,1828,False
hydraulic,accumulator,selection,151,1829,1101,115,1829,False
hydraulic,accumulator,selection,152,1830,1102,115,1830,False
hydraulic,accumulator,selection,153,1941,1200,100,1941,False
hydraulic,accumulator,selection,154,1942,1201,100,1942,False
hydraulic,accumulator,selection,155,1943,1202,100,1943,False
hydraulic,accumulator,selection,156,1944,1203,100,1944,False
hydraulic,accumulator,selection,157,1945,1204,100,1945,False
hydraulic,accumulator,selection,158,1946,1205,100,1946,False
hydraulic,accumulator,selection,159,1947,1206,100,1947,False
hydraulic,accumulator,selection,160,1948,1207,100,1948,False
hydraulic,accumulator,selection,161,1949,1208,100,1949,False
hydraulic,accumulator,selection,162,1950,1209,100,1950,False
hydraulic,accumulator,selection,163,1951,1210,100,1951,False
hydraulic,accumulator,selection,164,1952,1211,100,1952,False
hydraulic,accumulator,selection,165,1953,1212,100,1953,False
hydraulic,accumulator,selection,166,1954,1213,100,1954,False
hydraulic,accumulator,selection,167,1955,1214,100,1955,False
hydraulic,accumulator,selection,168,1956,1215,100,1956,False
hydraulic,accumulator,selection,169,1957,1216,100,1957,False
hydraulic,accumulator,selection,170,1958,1217,100,1958,False
hydraulic,accumulator,selection,171,1959,1218,100,1959,False
hydraulic,accumulator,selection,172,1960,1219,100,1960,False
hydraulic,accumulator,selection,173,1961,1220,100,1961,False
hydraulic,accumulator,selection,174,1962,1221,100,1962,False
hydraulic,accumulator,selection,175,1963,1222,100,1963,False
hydraulic,accumulator,selection,176,2074,1320,90,2074,False
hydraulic,accumulator,selection,177,2075,1321,90,2075,False
hydraulic,accumulator,selection,178,2076,1322,90,2076,False
hydraulic,accumulator,selection,179,2077,1323,90,2077,False
hydraulic,accumulator,selection,180,2078,1324,90,2078,False
hydraulic,accumulator,selection,181,2079,1325,90,2079,False
hydraulic,accumulator,selection,182,2080,1326,90,2080,False
hydraulic,accumulator,selection,183,2081,1327,90,2081,False
hydraulic,accumulator,selection,184,2082,1328,90,2082,False
hydraulic,accumulator,selection,185,2083,1329,90,2083,False
hydraulic,accumulator,selection,186,2084,1330,90,2084,False
hydraulic,accumulator,selection,187,2085,1331,90,2085,False
hydraulic,accumulator,selection,188,2086,1332,90,2086,False
hydraulic,accumulator,selection,189,2087,1333,90,2087,False
hydraulic,accumulator,selection,190,2088,1334,90,2088,False
hydraulic,accumulator,selection,191,2089,1335,90,2089,False
hydraulic,accumulator,selection,192,2090,1336,90,2090,False
hydraulic,accumulator,selection,193,2091,1337,90,2091,False
hydraulic,accumulator,selection,194,2092,1338,90,2092,False
hydraulic,accumulator,selection,195,2093,1339,90,2093,False
hydraulic,accumulator,selection,196,2094,1340,90,2094,False
hydraulic,accumulator,selection,197,2095,1341,90,2095,False
hydraulic,accumulator,selection,198,2096,1342,90,2096,False
hydraulic,accumulator,selection,199,2097,1343,90,2097,False
hydraulic,accumulator,selection,200,2098,1344,90,2098,False
hydraulic,accumulator,selection,201,2099,1345,90,2099,False
hydraulic,accumulator,selection,202,2100,1346,90,2100,False
hydraulic,accumulator,selection,203,2101,1347,90,2101,False
hydraulic,accumulator,selection,204,2102,1348,90,2102,False
hydraulic,accumulator,selection,205,2103,1349,90,2103,False
hydraulic,accumulator,calibration,0,1703,988,130,1703,False
hydraulic,accumulator,calibration,1,1704,989,130,1704,False
hydraulic,accumulator,calibration,2,1705,990,130,1705,False
hydraulic,accumulator,calibration,3,1706,991,130,1706,False
hydraulic,accumulator,calibration,4,1707,992,130,1707,False
hydraulic,accumulator,calibration,5,1708,993,130,1708,False
hydraulic,accumulator,calibration,6,1709,994,130,1709,False
hydraulic,accumulator,calibration,7,1710,995,130,1710,False
hydraulic,accumulator,calibration,8,1711,996,130,1711,False
hydraulic,accumulator,calibration,9,1712,997,130,1712,False
hydraulic,accumulator,calibration,10,1713,998,130,1713,False
hydraulic,accumulator,calibration,11,1714,999,130,1714,False
hydraulic,accumulator,calibration,12,1716,1000,130,1716,False
hydraulic,accumulator,calibration,13,1717,1001,130,1717,False
hydraulic,accumulator,calibration,14,1718,1002,130,1718,False
hydraulic,accumulator,calibration,15,1719,1003,130,1719,False
hydraulic,accumulator,calibration,16,1720,1004,130,1720,False
hydraulic,accumulator,calibration,17,1721,1005,130,1721,False
hydraulic,accumulator,calibration,18,1722,1006,130,1722,False
hydraulic,accumulator,calibration,19,1723,1007,130,1723,False
hydraulic,accumulator,calibration,20,1724,1008,130,1724,False
hydraulic,accumulator,calibration,21,1725,1009,130,1725,False
hydraulic,accumulator,calibration,22,1726,1010,130,1726,False
hydraulic,accumulator,calibration,23,1727,1011,130,1727,False
hydraulic,accumulator,calibration,24,1728,1012,130,1728,False
hydraulic,accumulator,calibration,25,1729,1013,130,1729,False
hydraulic,accumulator,calibration,26,1730,1014,130,1730,False
hydraulic,accumulator,calibration,27,1731,1015,130,1731,False
hydraulic,accumulator,calibration,28,1732,1016,130,1732,False
hydraulic,accumulator,calibration,29,1733,1017,130,1733,False
hydraulic,accumulator,calibration,30,1734,1018,130,1734,False
hydraulic,accumulator,calibration,31,1735,1019,130,1735,False
hydraulic,accumulator,calibration,32,1736,1020,130,1736,False
hydraulic,accumulator,calibration,33,1737,1021,130,1737,False
hydraulic,accumulator,calibration,34,1836,1108,115,1836,False
