test_index,source_index,batch,class_value,affected,mask_group_1,mask_group_2,mask_group_3,mask_group_4,group_1_delta_mean,group_1_delta_l2
3292,12838,10,5,True,1,0,0,1,-0.29935127,17.969196
3293,12839,10,1,True,1,1,0,1,0.106594056,19.882034
3294,12840,10,5,False,1,1,1,1,0.0,0.0
3295,12841,10,1,True,1,0,1,0,0.6768418,18.570147
3296,12842,10,5,False,1,1,1,1,0.0,0.0
3297,12843,10,1,False,1,0,1,0,0.0,0.0
3298,12844,10,5,True,1,1,1,0,-2.085043,23.556005
3299,12845,10,1,False,0,0,1,0,0.0,0.0
3300,12846,10,5,True,1,0,0,1,-0.37414545,13.946799
3301,12847,10,1,True,0,1,1,0,0.0,0.0
3302,12848,10,5,True,0,0,1,1,0.0,0.0
3303,12849,10,1,False,0,0,1,1,0.0,0.0
3304,12850,10,5,True,1,1,0,1,1.2696924,18.458284
3305,12851,10,1,False,1,0,0,1,0.0,0.0
3306,12852,10,5,False,0,1,1,1,0.0,0.0
3307,12853,10,1,True,1,1,1,1,0.6847386,15.019927
3308,12854,10,5,False,1,1,1,1,0.0,0.0
3309,12855,10,1,True,1,0,1,1,-0.60087967,16.465614
3310,12856,10,5,False,1,1,1,0,0.0,0.0
3311,12857,10,1,False,1,1,1,1,0.0,0.0
3312,12858,10,5,False,1,0,0,0,0.0,0.0
3313,12859,10,1,True,0,1,1,1,0.0,0.0
3314,12860,10,5,False,1,1,0,1,0.0,0.0
3315,12861,10,1,False,0,0,1,1,0.0,0.0
3316,12862,10,5,False,1,1,1,1,0.0,0.0
3317,12863,10,1,True,1,1,1,1,0.19143312,15.756902
3318,12864,10,5,True,1,1,0,1,-0.55726504,15.907892
3319,12865,10,1,True,1,1,1,1,-0.39917633,17.44107
3320,12866,10,5,False,1,1,1,1,0.0,0.0
3321,12867,10,1,False,1,1,1,1,0.0,0.0
3322,12868,10,5,False,0,1,1,1,0.0,0.0
3323,12869,10,1,False,0,1,0,1,0.0,0.0
3324,12870,10,5,True,1,1,1,1,0.04112187,19.745232
3325,12871,10,1,True,1,1,1,1,0.65713364,15.591837
3326,12872,10,5,False,1,1,1,1,0.0,0.0
3327,12873,10,1,False,0,1,1,0,0.0,0.0
3328,12874,10,5,True,1,1,1,1,-0.05310431,17.68857
3329,12875,10,1,False,1,0,1,0,0.0,0.0
3330,12876,10,5,True,1,1,1,0,0.4070869,15.579272
3331,12877,10,1,True,1,1,1,0,-0.2771262,15.1559105
3332,12878,10,5,False,0,1,1,1,0.0,0.0
3333,12879,10,1,False,1,0,1,1,0.0,0.0
3334,12880,10,5,False,1,0,1,1,0.0,0.0
3335,12881,10,1,False,1,0,0,1,0.0,0.0
3336,12882,10,5,False,1,0,0,1,0.0,0.0
3337,12883,10,1,True,1,1,1,1,0.33491322,13.6877165
3338,12884,10,5,False,1,1,0,0,0.0,0.0
3339,12885,10,1,False,1,1,1,1,0.0,0.0
3340,12886,10,5,False,1,1,1,1,0.0,0.0
3341,12887,10,1,True,1,0,1,1,0.016239822,16.387331
3342,12888,10,5,False,1,1,0,1,0.0,0.0
3343,12889,10,1,True,0,0,1,1,0.0,0.0
3344,12890,10,5,False,1,1,1,1,0.0,0.0
3345,12891,10,1,True,1,1,1,1,-0.21546102,15.961333
3346,12892,10,5,True,1,1,1,1,-0.20116523,16.220951
3347,12893,10,1,False,0,0,1,0,0.0,0.0
3348,12894,10,5,True,1,1,0,1,0.20328782,17.520765
3349,12895,10,1,False,0,0,0,1,0.0,0.0
3350,12896,10,5,False,1,1,1,1,0.0,0.0
3351,12897,10,1,False,1,1,0,0,0.0,0.0
3352,12898,10,5,True,1,0,1,1,1.212213,20.022114
3353,12899,10,1,False,1,1,1,1,0.0,0.0
3354,12900,10,5,True,1,1,0,1,0.031333297,17.790695
3355,12901,10,1,True,0,1,1,0,0.0,0.0
3356,12902,10,5,True,1,1,1,0,0.3521965,17.916979
3357,12903,10,1,False,1,1,0,1,0.0,0.0
3358,12904,10,5,False,1,0,1,0,0.0,0.0
3359,12905,10,1,True,1,1,0,1,-0.9367906,16.718521
3360,12906,10,5,False,0,1,1,0,0.0,0.0
3361,12907,10,1,True,1,1,1,1,-0.018388718,20.105188
3362,12908,10,5,False,0,1,1,1,0.0,0.0
3363,12909,10,1,False,1,1,1,0,0.0,0.0
3364,12910,10,5,False,0,0,0,1,0.0,0.0
3365,12911,10,1,True,0,1,0,1,0.0,0.0
3366,12912,10,5,True,1,1,1,1,1.1543858,23.741776
3367,12913,10,1,True,1,0,1,1,-0.12632357,15.022514
3368,12914,10,5,False,1,1,1,1,0.0,0.0
3369,12915,10,1,False,1,0,1,0,0.0,0.0
3370,12916,10,5,True,1,1,0,1,-0.012534767,15.474797
3371,12917,10,1,False,1,1,1,1,0.0,0.0
3372,12918,10,5,False,1,0,0,1,0.0,0.0
3373,12919,10,1,False,1,1,1,1,0.0,0.0
3374,12920,10,5,False,1,1,0,1,0.0,0.0
3375,12921,10,1,False,0,1,1,1,0.0,0.0
3376,12922,10,5,True,1,1,1,1,0.22682835,13.162945
3377,12923,10,1,False,1,0,0,0,0.0,0.0
3378,12924,10,5,False,1,1,1,1,0.0,0.0
3379,12925,10,1,True,1,1,1,1,1.0532627,18.156925
3380,12926,10,5,True,1,1,0,1,-0.26273343,19.537783
3381,12927,10,1,True,1,1,1,1,1.3375869,17.94859
3382,12928,10,5,False,1,1,1,1,0.0,0.0
3383,12929,10,1,False,1,1,1,0,0.0,0.0
3384,12930,10,5,True,0,1,0,0,0.0,0.0
3385,12931,10,1,False,1,1,1,1,0.0,0.0
3386,12932,10,5,True,1,0,1,1,-0.5668768,16.063286
3387,12933,10,1,False,1,1,0,1,0.0,0.0
3388,12934,10,5,False,0,0,1,0,0.0,0.0
3389,12935,10,1,True,0,1,1,0,0.0,0.0
3390,12936,10,5,False,1,1,1,1,0.0,0.0
3391,12937,10,1,True,1,1,1,0,-0.13016379,16.167236
3392,12938,10,5,True,1,1,1,1,0.012236595,14.302132
3393,12939,10,1,False,1,1,0,1,0.0,0.0
3394,12940,10,5,False,1,1,1,0,0.0,0.0
3395,12941,10,1,False,1,0,1,1,0.0,0.0
3396,12942,10,5,True,1,1,0,1,-0.19175597,16.69922
3397,12943,10,1,True,1,1,0,0,-0.008167565,12.437079
3398,12944,10,5,True,1,1,1,1,1.1039777,17.675417
3399,12945,10,1,True,1,0,1,1,-0.27117008,19.042635
3400,12946,10,5,False,0,1,1,1,0.0,0.0
3401,12947,10,1,False,1,0,1,0,0.0,0.0
3402,12948,10,5,False,1,0,0,0,0.0,0.0
3403,12949,10,1,False,1,1,0,1,0.0,0.0
3404,12950,10,3,True,1,1,1,0,-0.42075562,19.032549
3405,12951,10,2,True,1,1,1,1,-0.3608495,15.7667465
3406,12952,10,3,False,1,1,1,1,0.0,0.0
3407,12953,10,2,True,1,1,1,1,0.035369635,18.584385
3408,12954,10,3,False,1,1,0,0,0.0,0.0
3409,12955,10,2,False,1,1,0,1,0.0,0.0
3410,12956,10,3,False,1,1,1,0,0.0,0.0
3411,12957,10,2,True,1,1,1,1,-0.33252326,19.176464
3412,12958,10,3,False,1,1,1,1,0.0,0.0
3413,12959,10,2,False,1,1,0,0,0.0,0.0
3414,12960,10,3,False,0,1,1,0,0.0,0.0
3415,12961,10,2,False,1,1,0,0,0.0,0.0
3416,12962,10,3,False,0,1,1,1,0.0,0.0
3417,12963,10,2,False,1,1,1,1,0.0,0.0
3418,12964,10,3,False,1,1,1,1,0.0,0.0
3419,12965,10,2,False,0,1,1,1,0.0,0.0
3420,12966,10,3,True,1,0,0,1,-0.27389807,15.094987
3421,12967,10,2,False,1,0,1,1,0.0,0.0
3422,12968,10,3,True,1,1,1,1,-0.1575033,20.43804
3423,12969,10,2,False,1,1,1,1,0.0,0.0
3424,12970,10,3,False,1,0,1,0,0.0,0.0
3425,12971,10,2,True,0,1,1,1,0.0,0.0
3426,12972,10,3,True,0,0,0,1,0.0,0.0
3427,12973,10,2,True,1,1,0,1,0.4119936,13.821443
3428,12974,10,3,True,1,1,0,1,0.029951915,14.295289
3429,12975,10,2,False,0,1,1,1,0.0,0.0
3430,12976,10,3,True,1,1,1,1,0.72711134,17.741022
3431,12977,10,2,False,1,1,1,1,0.0,0.0
3432,12978,10,3,False,1,0,1,1,0.0,0.0
3433,12979,10,2,False,1,1,0,1,0.0,0.0
3434,12980,10,3,False,1,1,1,1,0.0,0.0
3435,12981,10,2,False,0,1,0,1,0.0,0.0
3436,12982,10,3,False,0,1,0,1,0.0,0.0
3437,12983,10,2,False,0,0,1,1,0.0,0.0
3438,12984,10,3,False,1,1,0,0,0.0,0.0
3439,12985,10,2,False,1,1,1,1,0.0,0.0
3440,12986,10,3,True,1,1,1,1,0.28086406,15.850167
3441,12987,10,2,True,1,1,0,1,0.22634177,18.637547
3442,12988,10,3,True,1,1,1,0,0.35438007,16.628292
3443,12989,10,2,False,1,1,1,1,0.0,0.0
3444,12990,10,3,False,1,1,1,1,0.0,0.0
3445,12991,10,2,True,1,1,1,1,0.64974207,19.785656
3446,12992,10,3,False,1,1,1,0,0.0,0.0
3447,12993,10,2,True,1,1,0,1,0.7137234,17.622055
3448,12994,10,3,False,1,1,1,1,0.0,0.0
3449,12995,10,2,False,1,1,1,1,0.0,0.0
3450,12996,10,3,True,0,1,1,1,0.0,0.0
3451,12997,10,2,False,0,1,1,1,0.0,0.0
3452,12998,10,3,True,0,1,1,1,0.0,0.0
3453,12999,10,2,True,1,1,1,1,0.04082191,15.893671
3454,13000,10,3,False,0,1,0,1,0.0,0.0
3455,13001,10,2,True,1,0,1,1,0.47725803,18.392202
3456,13002,10,3,True,1,1,1,1,-0.5885469,14.654012
3457,13003,10,2,True,0,0,1,1,0.0,0.0
3458,13004,10,3,False,1,0,0,1,0.0,0.0
3459,13005,10,2,True,1,1,1,0,-0.9059003,17.096094
3460,13006,10,3,False,1,1,1,1,0.0,0.0
3461,13007,10,2,False,1,1,1,1,0.0,0.0
3462,13008,10,3,False,1,1,0,0,0.0,0.0
3463,13009,10,2,True,1,0,1,0,-0.47349143,15.274637
3464,13010,10,3,True,0,1,1,1,0.0,0.0
3465,13011,10,2,False,0,0,1,0,0.0,0.0
3466,13012,10,3,False,1,1,1,1,0.0,0.0
3467,13013,10,2,True,1,1,1,1,-0.96953547,19.273792
3468,13014,10,3,False,0,0,1,1,0.0,0.0
3469,13015,10,2,False,1,1,1,1,0.0,0.0
3470,13016,10,3,True,1,1,1,1,0.61772937,14.900477
3471,13017,10,2,False,1,1,1,1,0.0,0.0
3472,13018,10,3,False,1,1,1,0,0.0,0.0
3473,13019,10,2,False,1,1,1,1,0.0,0.0
3474,13020,10,3,False,0,1,1,1,0.0,0.0
3475,13021,10,2,False,1,1,1,1,0.0,0.0
3476,13022,10,3,False,1,1,0,1,0.0,0.0
3477,13023,10,2,True,1,1,0,1,-0.17873132,17.76574
3478,13024,10,3,False,1,1,0,1,0.0,0.0
3479,13025,10,2,False,1,1,1,1,0.0,0.0
3480,13026,10,3,True,0,1,1,1,0.0,0.0
3481,13027,10,2,False,1,0,1,1,0.0,0.0
3482,13028,10,3,True,1,0,1,0,-0.255898,16.322422
3483,13029,10,2,False,1,1,1,1,0.0,0.0
3484,13030,10,3,True,1,1,1,1,-0.18335737,19.220291
3485,13031,10,2,False,1,1,1,1,0.0,0.0
3486,13032,10,3,False,1,1,1,1,0.0,0.0
3487,13033,10,2,True,1,1,1,1,-0.8470768,14.551439
3488,13034,10,3,True,1,1,1,1,-1.3725035,21.410307
3489,13035,10,2,False,1,1,0,1,0.0,0.0
3490,13036,10,3,True,1,1,1,1,-0.74127746,13.848669
3491,13037,10,2,False,1,1,1,1,0.0,0.0
3492,13038,10,3,False,1,1,1,0,0.0,0.0
3493,13039,10,2,False,1,1,1,0,0.0,0.0
3494,13040,10,3,True,1,1,1,1,0.67273605,17.540104
3495,13041,10,2,False,0,1,1,1,0.0,0.0
3496,13042,10,3,True,1,1,1,1,-0.08229494,16.34199
3497,13043,10,2,False,1,1,1,0,0.0,0.0
3498,13044,10,3,False,1,1,1,1,0.0,0.0
3499,13045,10,2,True,1,1,1,1,0.7886139,18.161474
3500,13046,10,3,True,1,1,1,0,0.048545077,15.6751995
3501,13047,10,2,False,1,1,1,1,0.0,0.0
3502,13048,10,3,False,1,1,1,1,0.0,0.0
3503,13049,10,2,False,1,1,1,0,0.0,0.0
3504,13050,10,3,True,1,1,1,1,-0.1886817,15.120645
3505,13051,10,2,True,1,1,0,1,-0.18280576,15.204991
3506,13052,10,3,True,1,0,1,1,0.41392162,15.398501
3507,13053,10,2,True,0,1,0,1,0.0,0.0
3508,13054,10,3,True,1,0,1,1,1.0215133,15.929818
3509,13055,10,2,True,0,1,1,1,0.0,0.0
3510,13056,10,3,True,1,1,0,0,0.038178355,16.87238
3511,13057,10,2,False,0,1,1,1,0.0,0.0
3512,13058,10,3,False,1,1,1,0,0.0,0.0
3513,13059,10,2,False,1,1,1,1,0.0,0.0
3514,13060,10,3,False,1,0,1,1,0.0,0.0
3515,13061,10,2,True,1,0,0,1,0.34157914,14.99031
3516,13062,10,3,False,1,1,0,1,0.0,0.0
3517,13063,10,2,True,1,1,1,1,1.111388,15.164187
3518,13064,10,3,True,1,1,1,1,-0.50407994,19.331758
3519,13065,10,2,False,0,1,1,1,0.0,0.0
3520,13066,10,3,True,1,1,1,1,-0.11142695,18.900482
3521,13067,10,2,False,1,0,1,1,0.0,0.0
3522,13068,10,3,False,1,1,1,1,0.0,0.0
3523,13069,10,2,False,1,0,1,1,0.0,0.0
3524,13070,10,3,True,1,1,1,1,0.16516833,13.302866
3525,13071,10,2,False,1,1,1,1,0.0,0.0
3526,13072,10,3,False,1,0,1,1,0.0,0.0
3527,13073,10,2,False,1,1,1,1,0.0,0.0
3528,13074,10,3,False,1,1,1,1,0.0,0.0
3529,13075,10,2,True,1,1,1,1,0.17394982,17.202385
3530,13076,10,3,False,1,0,1,1,0.0,0.0
3531,13077,10,2,False,0,1,1,1,0.0,0.0
3532,13078,10,3,True,1,1,1,1,-0.36689633,19.450403
3533,13079,10,2,True,0,0,1,0,0.0,0.0
3534,13080,10,3,True,1,1,1,0,0.70197654,12.135437
3535,13081,10,2,False,1,0,1,1,0.0,0.0
3536,13082,10,3,False,1,0,1,1,0.0,0.0
3537,13083,10,2,True,1,1,1,0,1.2962501,19.39739
3538,13084,10,3,False,1,1,1,1,0.0,0.0
3539,13085,10,2,True,1,1,1,0,-0.0040871203,20.018476
3540,13086,10,3,False,1,1,1,1,0.0,0.0
3541,13087,10,2,True,1,0,1,1,-0.12905347,16.597311
3542,13088,10,3,True,1,1,1,1,0.5427551,14.548897
3543,13089,10,2,True,0,1,1,1,0.0,0.0
3544,13090,10,3,True,1,1,1,1,-0.009560704,17.918524
3545,13091,10,2,True,1,1,0,1,-0.39291894,17.86815
3546,13092,10,3,False,1,1,1,0,0.0,0.0
3547,13093,10,2,True,0,0,1,1,0.0,0.0
3548,13094,10,3,True,1,1,1,1,0.59331703,18.572617
3549,13095,10,2,False,1,1,1,1,0.0,0.0
3550,13096,10,3,False,1,1,1,1,0.0,0.0
3551,13097,10,2,False,0,1,1,1,0.0,0.0
3552,13098,10,3,True,0,1,1,1,0.0,0.0
3553,13099,10,2,False,1,1,0,1,0.0,0.0
3554,13100,10,3,False,1,1,1,0,0.0,0.0
3555,13101,10,2,True,1,1,0,0,0.13689908,17.056938
3556,13102,10,3,False,0,1,1,1,0.0,0.0
3557,13103,10,2,False,1,1,0,1,0.0,0.0
3558,13104,10,3,False,1,1,0,1,0.0,0.0
3559,13105,10,2,True,1,1,1,1,0.268825,15.760513
3560,13106,10,3,False,0,1,1,1,0.0,0.0
3561,13107,10,2,True,1,1,1,1,-0.26313603,10.631339
3562,13108,10,3,False,1,1,1,1,0.0,0.0
3563,13109,10,2,False,0,1,1,1,0.0,0.0
3564,13110,10,3,False,0,1,1,1,0.0,0.0
3565,13111,10,2,True,0,1,1,1,0.0,0.0
3566,13112,10,3,False,0,1,1,1,0.0,0.0
3567,13113,10,2,False,1,0,0,1,0.0,0.0
3568,13114,10,3,True,1,1,1,1,-0.49308622,17.141338
3569,13115,10,2,True,1,1,1,0,-0.31158412,19.299349
3570,13116,10,3,False,1,1,1,1,0.0,0.0
3571,13117,10,2,False,1,0,0,1,0.0,0.0
3572,13118,10,3,False,1,0,1,1,0.0,0.0
3573,13119,10,2,True,1,1,1,0,0.47112584,19.491838
3574,13120,10,3,True,1,1,1,1,-0.14174673,14.551833
3575,13121,10,2,True,1,1,0,1,0.14017236,17.232487
3576,13122,10,3,False,1,1,0,1,0.0,0.0
3577,13123,10,2,False,1,1,1,1,0.0,0.0
3578,13124,10,3,True,1,0,1,0,-0.18239099,15.392254
3579,13125,10,2,False,0,1,0,1,0.0,0.0
3580,13126,10,3,False,1,1,0,1,0.0,0.0
3581,13127,10,2,False,0,1,1,1,0.0,0.0
3582,13128,10,3,True,1,1,1,1,0.32049567,20.200556
3583,13129,10,2,True,1,0,0,1,-0.42802942,12.032331
3584,13130,10,3,False,1,1,1,1,0.0,0.0
3585,13131,10,2,False,1,0,0,1,0.0,0.0
3586,13132,10,3,True,1,0,0,1,1.1154051,14.060542
3587,13133,10,2,True,0,1,1,1,0.0,0.0
3588,13134,10,3,True,1,1,1,1,0.5680564,15.615088
3589,13135,10,2,True,1,1,0,1,0.43044156,18.174963
3590,13136,10,3,False,0,1,0,1,0.0,0.0
3591,13137,10,2,False,1,1,1,1,0.0,0.0
3592,13138,10,3,True,1,1,1,1,0.14625174,16.57639
3593,13139,10,2,False,1,1,1,1,0.0,0.0
3594,13140,10,3,True,1,0,1,0,0.021660954,16.502447
3595,13141,10,2,False,1,1,1,1,0.0,0.0
3596,13142,10,3,True,0,1,1,0,0.0,0.0
3597,13143,10,2,False,1,1,1,1,0.0,0.0
3598,13144,10,3,False,1,1,0,1,0.0,0.0
3599,13145,10,2,True,1,0,1,1,0.29924703,16.090416
3600,13146,10,3,True,1,1,1,1,0.04470852,16.028069
3601,13147,10,2,True,1,0,0,1,0.06914246,16.36215
3602,13148,10,3,True,1,1,0,0,-0.92901087,19.462624
3603,13149,10,2,False,1,0,1,1,0.0,0.0
3604,13150,10,3,False,1,1,1,1,0.0,0.0
3605,13151,10,2,False,1,1,1,1,0.0,0.0
3606,13152,10,3,False,1,1,0,1,0.0,0.0
3607,13153,10,2,True,1,1,1,1,1.1625099,18.071997
3608,13154,10,3,False,0,0,1,1,0.0,0.0
3609,13155,10,2,True,1,1,1,1,-1.2165692,22.027296
3610,13156,10,3,False,1,1,0,1,0.0,0.0
3611,13157,10,2,True,0,1,1,1,0.0,0.0
3612,13158,10,3,True,1,1,1,1,0.31505662,14.094311
3613,13159,10,2,False,1,1,1,0,0.0,0.0
3614,13160,10,3,False,1,1,0,1,0.0,0.0
3615,13161,10,2,True,0,0,1,1,0.0,0.0
3616,13162,10,3,True,1,1,1,1,-0.25973082,19.488583
3617,13163,10,2,False,0,1,1,0,0.0,0.0
3618,13164,10,3,True,1,0,1,1,0.5041772,15.960527
3619,13165,10,2,True,0,1,1,1,0.0,0.0
3620,13166,10,3,False,1,0,1,0,0.0,0.0
3621,13167,10,2,False,1,1,1,1,0.0,0.0
3622,13168,10,3,False,1,1,1,0,0.0,0.0
3623,13169,10,2,False,0,1,1,1,0.0,0.0
3624,13170,10,3,False,1,1,1,0,0.0,0.0
3625,13171,10,2,False,1,1,1,1,0.0,0.0
3626,13172,10,3,True,1,1,1,1,0.27916667,19.350138
3627,13173,10,2,False,1,0,0,1,0.0,0.0
3628,13174,10,3,True,0,1,0,1,0.0,0.0
3629,13175,10,2,True,0,1,1,1,0.0,0.0
3630,13176,10,3,False,0,1,1,1,0.0,0.0
3631,13177,10,2,False,0,1,1,1,0.0,0.0
3632,13178,10,3,False,0,1,1,1,0.0,0.0
3633,13179,10,2,False,1,1,0,0,0.0,0.0
3634,13180,10,3,True,1,1,1,1,-0.5417597,14.7778635
3635,13181,10,2,True,0,1,1,0,0.0,0.0
3636,13182,10,3,False,1,1,1,0,0.0,0.0
3637,13183,10,2,False,1,1,1,1,0.0,0.0
3638,13184,10,3,False,1,0,0,1,0.0,0.0
3639,13185,10,2,False,1,1,1,1,0.0,0.0
3640,13186,10,3,False,1,1,0,0,0.0,0.0
3641,13187,10,2,True,1,0,1,1,-0.62923086,14.779049
3642,13188,10,3,False,1,1,1,1,0.0,0.0
3643,13189,10,2,True,0,1,1,1,0.0,0.0
3644,13190,10,3,True,1,1,1,0,0.029057369,13.397534
3645,13191,10,2,False,1,1,1,1,0.0,0.0
3646,13192,10,3,True,1,0,1,1,-0.40631297,14.544829
3647,13193,10,2,False,1,1,1,1,0.0,0.0
3648,13194,10,3,True,1,1,1,1,-0.1001257,14.909373
3649,13195,10,2,True,1,1,1,1,-0.7372992,16.788902
3650,13196,10,3,False,1,1,1,1,0.0,0.0
3651,13197,10,2,True,1,1,0,1,-0.3408447,17.240486
3652,13198,10,3,False,1,0,0,1,0.0,0.0
3653,13199,10,2,True,1,1,1,1,-0.38196573,14.401343
3654,13200,10,3,True,1,1,1,1,-0.23161197,13.712457
3655,13201,10,2,True,1,1,1,0,0.03584124,17.919218
3656,13202,10,3,False,1,1,1,1,0.0,0.0
3657,13203,10,2,True,1,0,1,1,-0.15298542,19.828918
3658,13204,10,3,True,0,1,0,0,0.0,0.0
3659,13205,10,2,True,1,0,1,1,0.5937416,12.733474
3660,13206,10,3,False,1,1,1,1,0.0,0.0
3661,13207,10,2,False,1,1,1,1,0.0,0.0
3662,13208,10,3,False,1,1,1,1,0.0,0.0
3663,13209,10,2,False,1,1,1,0,0.0,0.0
3664,13210,10,3,False,0,1,1,1,0.0,0.0
3665,13211,10,2,False,0,0,1,0,0.0,0.0
3666,13212,10,3,False,1,0,1,1,0.0,0.0
3667,13213,10,2,False,1,1,1,1,0.0,0.0
3668,13214,10,3,True,1,1,1,1,-0.29303408,16.765007
3669,13215,10,2,False,1,1,0,1,0.0,0.0
3670,13216,10,3,True,1,1,0,0,-0.095984876,13.573707
3671,13217,10,2,False,0,1,1,1,0.0,0.0
3672,13218,10,3,False,1,1,1,1,0.0,0.0
3673,13219,10,2,True,0,0,1,1,0.0,0.0
3674,13220,10,3,True,1,0,1,1,0.09368065,17.265045
3675,13221,10,2,False,0,1,1,0,0.0,0.0
3676,13222,10,3,True,1,1,1,1,0.17133096,15.269602
3677,13223,10,2,False,1,1,1,1,0.0,0.0
3678,13224,10,3,False,1,1,1,1,0.0,0.0
3679,13225,10,2,False,0,1,1,1,0.0,0.0
3680,13226,10,3,False,1,1,1,1,0.0,0.0
3681,13227,10,2,False,1,0,0,0,0.0,0.0
3682,13228,10,3,True,1,1,1,0,-0.48358005,16.739857
3683,13229,10,2,False,1,1,1,1,0.0,0.0
3684,13230,10,3,False,0,1,1,1,0.0,0.0
3685,13231,10,2,False,1,1,1,1,0.0,0.0
3686,13232,10,3,True,1,0,1,0,-0.318938,16.148504
3687,13233,10,2,True,1,0,0,1,-0.04064104,17.17682
3688,13234,10,3,True,1,1,0,1,0.13867235,16.214048
3689,13235,10,2,True,1,1,1,1,-0.90349245,15.183274
3690,13236,10,3,True,1,1,1,0,0.3353966,15.914325
3691,13237,10,2,True,0,1,1,1,0.0,0.0
3692,13238,10,3,False,1,0,0,1,0.0,0.0
3693,13239,10,2,True,1,1,1,0,-0.9454011,15.726404
3694,13240,10,3,False,1,1,1,1,0.0,0.0
3695,13241,10,2,False,0,1,0,1,0.0,0.0
3696,13242,10,3,True,1,1,0,1,0.49029484,20.139238
3697,13243,10,2,True,1,1,0,1,-0.29191703,20.36374
3698,13244,10,3,False,0,0,0,1,0.0,0.0
3699,13245,10,2,False,1,1,1,1,0.0,0.0
3700,13246,10,3,True,0,0,0,1,0.0,0.0
3701,13247,10,2,False,0,1,1,1,0.0,0.0
3702,13248,10,3,True,1,0,1,0,-0.65412533,17.773445
3703,13249,10,2,False,1,1,1,1,0.0,0.0
3704,13250,10,3,False,0,1,1,1,0.0,0.0
3705,13251,10,2,False,1,1,0,0,0.0,0.0
3706,13252,10,3,True,0,1,0,0,0.0,0.0
3707,13253,10,2,False,1,0,0,1,0.0,0.0
3708,13254,10,3,False,1,1,0,1,0.0,0.0
3709,13255,10,2,False,1,1,1,1,0.0,0.0
3710,13256,10,3,False,1,0,0,0,0.0,0.0
3711,13257,10,2,False,1,1,1,1,0.0,0.0
3712,13258,10,3,False,1,1,1,1,0.0,0.0
3713,13259,10,2,True,1,1,0,1,-0.29925793,14.896814
3714,13260,10,3,True,0,1,1,1,0.0,0.0
3715,13261,10,2,False,1,1,1,1,0.0,0.0
3716,13262,10,3,True,1,1,0,1,0.19595936,17.462431
3717,13263,10,2,False,1,1,1,1,0.0,0.0
3718,13264,10,3,False,1,0,1,1,0.0,0.0
3719,13265,10,2,False,1,1,1,1,0.0,0.0
3720,13266,10,3,False,1,0,0,1,0.0,0.0
3721,13267,10,2,True,0,1,1,1,0.0,0.0
3722,13268,10,3,True,1,1,1,1,-0.2168315,18.644316
3723,13269,10,2,False,1,1,1,1,0.0,0.0
3724,13270,10,3,False,1,1,1,0,0.0,0.0
3725,13271,10,2,False,1,0,0,1,0.0,0.0
3726,13272,10,3,False,1,1,1,1,0.0,0.0
3727,13273,10,2,True,0,1,1,0,0.0,0.0
3728,13274,10,3,False,1,1,1,1,0.0,0.0
3729,13275,10,2,False,1,1,1,0,0.0,0.0
3730,13276,10,3,True,1,1,0,1,0.10002823,18.699495
3731,13277,10,2,False,1,1,0,1,0.0,0.0
3732,13278,10,3,False,1,0,0,0,0.0,0.0
3733,13279,10,2,True,1,1,1,1,0.72964823,16.557032
3734,13280,10,3,False,1,0,0,1,0.0,0.0
3735,13281,10,2,False,1,1,1,1,0.0,0.0
3736,13282,10,3,True,1,1,1,0,-0.29495037,13.559967
3737,13283,10,2,True,1,1,1,1,0.3530813,14.694999
3738,13284,10,3,False,1,1,1,1,0.0,0.0
3739,13285,10,2,False,1,1,1,1,0.0,0.0
3740,13286,10,3,False,1,1,1,0,0.0,0.0
3741,13287,10,2,True,1,1,1,1,0.2961516,17.170572
3742,13288,10,3,False,0,1,1,0,0.0,0.0
3743,13289,10,2,True,1,1,1,1,0.49811354,18.0339
3744,13290,10,3,False,0,1,1,1,0.0,0.0
3745,13291,10,2,True,0,0,1,1,0.0,0.0
3746,13292,10,3,False,1,1,1,1,0.0,0.0
3747,13293,10,2,False,0,0,0,1,0.0,0.0
3748,13294,10,3,True,0,1,1,1,0.0,0.0
3749,13295,10,2,False,1,1,1,1,0.0,0.0
3750,13296,10,3,True,1,1,1,1,-0.93118954,13.944889
3751,13297,10,2,True,1,1,1,0,-0.47728822,15.621285
3752,13298,10,3,False,1,0,1,1,0.0,0.0
3753,13299,10,2,False,0,1,1,1,0.0,0.0
3754,13300,10,3,True,1,1,1,1,-0.54115194,12.639085
3755,13301,10,2,False,1,1,1,1,0.0,0.0
3756,13302,10,3,True,1,1,1,1,0.60034406,16.53734
3757,13303,10,2,False,1,0,1,0,0.0,0.0
3758,13304,10,3,True,1,1,1,1,-0.68437684,15.173888
3759,13305,10,2,False,0,1,1,1,0.0,0.0
3760,13306,10,3,False,0,1,1,1,0.0,0.0
3761,13307,10,2,True,1,1,1,1,0.5181231,18.371834
3762,13308,10,3,True,1,1,1,1,-0.17090939,14.759901
3763,13309,10,2,False,1,1,1,1,0.0,0.0
3764,13310,10,5,True,1,1,1,1,-0.03241691,16.495237
3765,13311,10,2,True,1,1,1,1,0.93965083,20.686083
3766,13312,10,5,True,1,1,1,1,-0.34963197,17.143566
3767,13313,10,2,False,1,0,1,1,0.0,0.0
3768,13314,10,5,False,1,1,1,1,0.0,0.0
